transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account
TXN00002861,CLI000153,2023-05-07,FATURA,1530.51,02,SP-CORE-01,BR,BR-5173107724
TXN00002862,CLI000313,2023-03-21,AJUSTE,2330.11,01,SP-CORE-02,BR,BR-3451514991
TXN00002863,CLI000945,2023-12-11,FATURA,1901.16,01,RJ-CORE-01,BR,BR-1330005804
TXN00002864,CLI001010,2023-09-28,FATURA,1679.51,00,MG-CORE-01,BR,BR-8594590645
TXN00002865,CLI000343,2023-02-18,PAGAMENTO,2284.24,10,RJ-CORE-01,BR,BR-3907299954
TXN00002866,CLI000154,2023-11-22,FATURA,3148.01,00,RJ-CORE-01,BR,BR-9106182535
TXN00002867,CLI001031,2023-08-28,AJUSTE,2131.31,10,SP-CORE-01,BR,BR-5406473964
TXN00002868,CLI000506,2023-06-30,FATURA,3395.38,10,BA-CORE-01,BR,BR-3923324008
TXN00002869,CLI000772,2023-06-29,ESTORNO,2319.38,01,SP-CORE-01,BR,BR-6987913724
TXN00002870,CLI000725,2023-12-23,ESTORNO,3337.63,10,BA-CORE-01,BR,BR-5085458167
TXN00002871,CLI001039,2023-03-12,FATURA,1146.38,01,RJ-CORE-01,BR,BR-8889757029
TXN00002872,CLI000911,2023-06-25,AJUSTE,1155.0,02,MG-CORE-01,BR,BR-1660460633
TXN00002873,CLI000293,2023-03-11,ESTORNO,2036.07,00,MG-CORE-01,BR,BR-5643131245
TXN00002874,CLI001176,2023-08-05,PAGAMENTO,2074.12,02,SP-CORE-01,BR,BR-8127667126
TXN00002875,CLI000937,2023-09-06,PAGAMENTO,95.15,00,BA-CORE-01,BR,BR-9397526641
TXN00002876,CLI001170,2023-12-18,ESTORNO,2385.41,02,BA-CORE-01,BR,BR-5319901125
TXN00002877,CLI000231,2023-07-27,ESTORNO,979.78,01,BA-CORE-01,BR,BR-5165132643
TXN00002878,CLI000423,2023-08-25,PAGAMENTO,864.01,10,BA-CORE-01,BR,BR-9379034387
TXN00002879,CLI001197,2023-10-25,PAGAMENTO,1886.79,00,MG-CORE-01,BR,BR-3444516870
TXN00002880,CLI001055,2023-05-16,FATURA,1029.25,00,BA-CORE-01,BR,BR-8059397349
TXN00002881,CLI000336,2023-01-06,PAGAMENTO,1156.8,01,SP-CORE-01,BR,BR-9828455687
TXN00002882,CLI000594,2023-03-13,PAGAMENTO,3364.9,00,MG-CORE-01,BR,BR-9893692242
TXN00002883,CLI000518,2023-01-10,FATURA,2942.74,01,RJ-CORE-01,BR,BR-2638061586
TXN00002884,CLI001174,2023-09-24,ESTORNO,383.22,01,SP-CORE-01,BR,BR-7008051512
TXN00002885,CLI001108,2023-12-07,AJUSTE,2819.65,02,MG-CORE-01,BR,BR-1764550571
TXN00002886,CLI001134,2023-11-13,AJUSTE,2090.62,10,RJ-CORE-01,BR,BR-9012328127
TXN00002887,CLI000916,2023-08-01,ESTORNO,3445.18,01,SP-CORE-01,BR,BR-1383060868
TXN00002888,CLI000826,2023-01-07,ESTORNO,184.41,01,SP-CORE-01,BR,BR-4660797484
TXN00002889,CLI000733,2023-10-31,FATURA,3112.34,02,SP-CORE-02,BR,BR-5994792212
TXN00002890,CLI000898,2023-05-30,PAGAMENTO,357.88,02,BA-CORE-01,BR,BR-8642862275
TXN00002891,CLI000040,2023-08-10,ESTORNO,1581.91,00,BA-CORE-01,BR,BR-3809184791
TXN00002892,CLI000232,2023-09-29,FATURA,1662.92,10,SP-CORE-01,BR,BR-5812948894
TXN00002893,CLI000556,2023-08-07,AJUSTE,1315.82,00,SP-CORE-01,BR,BR-5858839243
TXN00002894,CLI000089,2023-06-05,ESTORNO,3324.93,02,SP-CORE-02,BR,BR-3858387914
TXN00002895,CLI000821,2023-09-05,PAGAMENTO,974.42,02,MG-CORE-01,BR,BR-8868607194
TXN00002896,CLI000259,2023-03-26,ESTORNO,1067.07,00,MG-CORE-01,BR,BR-3201828849
TXN00002897,CLI000646,2023-06-15,FATURA,3187.36,10,MG-CORE-01,BR,BR-7397882217
TXN00002898,CLI000017,2023-04-02,PAGAMENTO,661.14,01,SP-CORE-01,BR,BR-9097787335
TXN00002899,CLI000630,2023-05-01,ESTORNO,-769.78,02,MG-CORE-01,BR,BR-7341260172
TXN00002900,CLI000457,2023-07-19,PAGAMENTO,1076.44,02,RJ-CORE-01,BR,BR-2817074316
TXN00002901,CLI000641,2023-06-17,PAGAMENTO,614.11,01,BA-CORE-01,BR,BR-8544069858
TXN00002902,CLI000713,2023-09-08,FATURA,2909.92,01,RJ-CORE-01,BR,BR-8778161564
TXN00002903,CLI000808,2023-02-22,AJUSTE,598.46,00,SP-CORE-01,BR,BR-3636542070
TXN00002904,CLI000486,2023-12-04,AJUSTE,663.23,00,SP-CORE-01,BR,BR-2829729510
TXN00002905,CLI000555,2023-11-21,AJUSTE,3395.29,10,SP-CORE-02,BR,BR-9763614872
TXN00002906,CLI000666,2023-11-13,AJUSTE,1225.84,02,RJ-CORE-01,BR,BR-3253473926
TXN00002907,CLI000287,2023-04-03,AJUSTE,2053.91,02,SP-CORE-02,BR,BR-6543527275
TXN00002908,CLI000919,2023-02-21,ESTORNO,1433.16,02,MG-CORE-01,BR,BR-2878427679
TXN00002909,CLI000744,2023-01-29,FATURA,1189.24,00,BA-CORE-01,BR,BR-7346292485
TXN00002910,CLI000472,2023-11-03,ESTORNO,-342.76,10,MG-CORE-01,BR,BR-9172908825
TXN00002911,CLI001084,2023-11-23,ESTORNO,-159484.86,9A,SANTOS-PORT-07,LU,OFFSHORE-491801HQ
TXN00002912,CLI001170,2023-02-27,ESTORNO,2919.77,10,SP-CORE-01,BR,BR-2988049941
TXN00002913,CLI000474,2023-04-13,PAGAMENTO,924.65,01,SP-CORE-01,BR,BR-4376604904
TXN00002914,CLI001086,2023-09-19,PAGAMENTO,1879.42,01,SP-CORE-02,BR,BR-8915237420
TXN00002915,CLI001068,2023-08-04,AJUSTE,309.35,00,SP-CORE-02,BR,BR-1194384710
TXN00002916,CLI000359,2023-08-07,AJUSTE,3278.46,10,BA-CORE-01,BR,BR-8320250168
TXN00002917,CLI000403,2023-06-30,FATURA,2784.53,10,BA-CORE-01,BR,BR-8404930275
TXN00002918,CLI000129,2023-05-27,FATURA,2898.69,10,SP-CORE-02,BR,BR-8764588206
TXN00002919,CLI000436,2023-04-03,ESTORNO,445.35,02,MG-CORE-01,BR,BR-4478949331
TXN00002920,CLI000220,2023-04-26,ESTORNO,1699.56,00,SP-CORE-01,BR,BR-1906531762
TXN00002921,CLI001017,2023-08-06,ESTORNO,2405.75,01,RJ-CORE-01,BR,BR-9925889192
TXN00002922,CLI000815,2023-09-03,FATURA,1560.57,10,SP-CORE-02,BR,BR-3892268633
TXN00002923,CLI001179,2023-06-08,FATURA,801.2,10,SP-CORE-02,BR,BR-1076945301
TXN00002924,CLI001178,2023-07-12,ESTORNO,-2209.29,10,RJ-CORE-01,BR,BR-2696227959
TXN00002925,CLI001135,2023-12-20,FATURA,148.52,00,BA-CORE-01,BR,BR-1057142828
TXN00002926,CLI000698,2023-09-03,ESTORNO,813.01,00,BA-CORE-01,BR,BR-8111611033
TXN00002927,CLI000589,2023-02-18,AJUSTE,2470.87,10,BA-CORE-01,BR,BR-8412733036
TXN00002928,CLI000610,2023-11-30,AJUSTE,1045.94,02,BA-CORE-01,BR,BR-7943866175
TXN00002929,CLI001005,2023-10-26,PAGAMENTO,1310.08,01,BA-CORE-01,BR,BR-8194509551
TXN00002930,CLI000228,2023-11-22,ESTORNO,2490.73,02,BA-CORE-01,BR,BR-8750872949
TXN00002931,CLI001104,2023-04-02,FATURA,519.24,10,BA-CORE-01,BR,BR-1376390042
TXN00002932,CLI000168,2023-03-12,FATURA,1061.35,01,BA-CORE-01,BR,BR-1580310006
TXN00002933,CLI000203,2023-01-08,PAGAMENTO,3243.28,02,RJ-CORE-01,BR,BR-1819488717
TXN00002934,CLI000215,2023-04-16,ESTORNO,1500.58,01,BA-CORE-01,BR,BR-4504556843
TXN00002935,CLI001030,2023-04-04,FATURA,2546.9,00,SP-CORE-02,BR,BR-1115170841
TXN00002936,CLI001007,2023-08-11,ESTORNO,-2974.25,00,SP-CORE-01,BR,BR-6333405410
TXN00002937,CLI000047,2023-05-21,FATURA,3309.5,02,BA-CORE-01,BR,BR-3313194377
TXN00002938,CLI000303,2023-02-23,AJUSTE,1569.63,00,RJ-CORE-01,BR,BR-5664736275
TXN00002939,CLI000642,2023-08-05,PAGAMENTO,2056.5,01,RJ-CORE-01,BR,BR-8600894452
TXN00002940,CLI000260,2023-08-26,FATURA,3364.92,00,RJ-CORE-01,BR,BR-5931333903
TXN00002941,CLI001198,2023-01-11,PAGAMENTO,356067.66,9A,SANTOS-PORT-07,KY,OFFSHORE-166799NA
TXN00002942,CLI000630,2023-01-06,FATURA,885.2,01,BA-CORE-01,BR,BR-9585752886
TXN00002943,CLI000874,2023-11-27,AJUSTE,3034.17,02,SP-CORE-01,BR,BR-5453955027
TXN00002944,CLI001029,2023-10-21,FATURA,225.57,02,BA-CORE-01,BR,BR-7011581434
TXN00002945,CLI000435,2023-01-22,FATURA,1006.26,00,SP-CORE-02,BR,BR-9021427795
TXN00002946,CLI000422,2023-04-16,PAGAMENTO,1413.6,02,BA-CORE-01,BR,BR-9850659228
TXN00002947,CLI000715,2023-07-25,PAGAMENTO,506.72,10,SP-CORE-01,BR,BR-5376656120
TXN00002948,CLI000124,2023-10-18,PAGAMENTO,873.8,02,SP-CORE-02,BR,BR-7770600848
TXN00002949,CLI000752,2023-11-17,FATURA,1181.84,02,MG-CORE-01,BR,BR-3376215097
TXN00002950,CLI000491,2023-08-19,ESTORNO,2336.49,00,RJ-CORE-01,BR,BR-8079395838
TXN00002951,CLI000778,2023-10-18,PAGAMENTO,667.06,02,SP-CORE-01,BR,BR-9113797058
TXN00002952,CLI000966,2023-05-07,ESTORNO,1387.25,00,SP-CORE-02,BR,BR-5797223937
TXN00002953,CLI000864,2023-04-04,PAGAMENTO,1610.14,01,BA-CORE-01,BR,BR-8070288470
TXN00002954,CLI001068,2023-07-29,PAGAMENTO,36.31,01,RJ-CORE-01,BR,BR-2873593613
TXN00002955,CLI000157,2023-07-13,FATURA,2829.19,02,SP-CORE-01,BR,BR-5987889148
TXN00002956,CLI000686,2023-02-23,FATURA,2189.61,10,RJ-CORE-01,BR,BR-4119044481
TXN00002957,CLI001148,2023-07-29,ESTORNO,-2902.26,00,RJ-CORE-01,BR,BR-7310339622
TXN00002958,CLI000293,2023-03-11,FATURA,1726.64,01,SP-CORE-01,BR,BR-2881671087
TXN00002959,CLI000540,2023-08-03,PAGAMENTO,745.69,01,BA-CORE-01,BR,BR-3180279805
TXN00002960,CLI000650,2023-12-13,ESTORNO,-961.65,00,BA-CORE-01,BR,BR-8236908598
TXN00002961,CLI000824,2023-01-12,AJUSTE,2022.2,00,MG-CORE-01,BR,BR-3012051673
TXN00002962,CLI001099,2023-12-22,ESTORNO,-2651.48,00,BA-CORE-01,BR,BR-9088168159
TXN00002963,CLI000486,2023-11-11,ESTORNO,268384.58,4F,SANTOS-PORT-07,LU,OFFSHORE-674338XW
TXN00002964,CLI000545,2023-10-03,ESTORNO,-2625.19,10,SP-CORE-02,BR,BR-5372837607
TXN00002965,CLI000246,2023-01-11,AJUSTE,2253.48,10,BA-CORE-01,BR,BR-9078430211
TXN00002966,CLI000625,2023-07-16,FATURA,2940.22,02,SP-CORE-01,BR,BR-1681205304
TXN00002967,CLI000421,2023-10-30,AJUSTE,1773.49,00,BA-CORE-01,BR,BR-5568408912
TXN00002968,CLI000480,2023-08-15,PAGAMENTO,2288.61,02,BA-CORE-01,BR,BR-2849500820
TXN00002969,CLI000515,2023-07-27,AJUSTE,1008.2,10,MG-CORE-01,BR,BR-3652412568
TXN00002970,CLI000715,2023-04-30,FATURA,2516.76,00,BA-CORE-01,BR,BR-6257450736
TXN00002971,CLI001117,2023-09-20,AJUSTE,2894.15,10,SP-CORE-01,BR,BR-3875420006
TXN00002972,CLI000537,2023-07-22,AJUSTE,483.68,02,SP-CORE-02,BR,BR-4033986022
TXN00002973,CLI000072,2023-12-02,FATURA,2968.89,01,SP-CORE-01,BR,BR-5068981129
TXN00002974,CLI000116,2023-08-19,ESTORNO,-1627.15,00,RJ-CORE-01,BR,BR-9770191959
TXN00002975,CLI000441,2023-12-20,PAGAMENTO,2078.65,02,SP-CORE-01,BR,BR-1452737164
TXN00002976,CLI000122,2023-05-19,AJUSTE,1311.89,01,BA-CORE-01,BR,BR-3705512079
TXN00002977,CLI001115,2023-11-12,PAGAMENTO,1097.29,01,SP-CORE-02,BR,BR-4740355928
TXN00002978,CLI000524,2023-01-15,PAGAMENTO,2064.09,10,SP-CORE-02,BR,BR-9207621403
TXN00002979,CLI000612,2023-04-15,PAGAMENTO,658.0,02,SP-CORE-01,BR,BR-7467776722
TXN00002980,CLI000859,2023-04-05,AJUSTE,1027.85,02,SP-CORE-02,BR,BR-1426465521
TXN00002981,CLI000626,2023-02-25,FATURA,1876.82,00,SP-CORE-01,BR,BR-8074210432
TXN00002982,CLI000973,2023-09-27,PAGAMENTO,1522.04,10,SP-CORE-02,BR,BR-1591728242
TXN00002983,CLI000311,2023-03-18,FATURA,1920.62,10,SP-CORE-02,BR,BR-4644688162
TXN00002984,CLI000278,2023-01-17,FATURA,2089.06,01,MG-CORE-01,BR,BR-4302972301
TXN00002985,CLI000064,2023-10-20,FATURA,1274.16,10,BA-CORE-01,BR,BR-8770219539
TXN00002986,CLI000197,2023-06-23,FATURA,1637.67,02,SP-CORE-01,BR,BR-6760925844
TXN00002987,CLI000443,2023-05-05,PAGAMENTO,495.23,00,SP-CORE-01,BR,BR-3169056122
TXN00002988,CLI000329,2023-02-15,PAGAMENTO,679.48,00,MG-CORE-01,BR,BR-5661043960
TXN00002989,CLI001044,2023-02-25,FATURA,-155551.73,4F,SANTOS-PORT-07,PA,OFFSHORE-081155LW
TXN00002990,CLI000246,2023-02-08,PAGAMENTO,2299.7,10,SP-CORE-02,BR,BR-4317315247
TXN00002991,CLI001016,2023-05-10,FATURA,1120.42,02,MG-CORE-01,BR,BR-2864326250
TXN00002992,CLI000932,2023-10-19,FATURA,601.8,00,MG-CORE-01,BR,BR-9749250957
TXN00002993,CLI000601,2023-06-06,ESTORNO,872.18,00,SP-CORE-02,BR,BR-3467704659
TXN00002994,CLI000296,2023-04-05,AJUSTE,1274.7,00,MG-CORE-01,BR,BR-9472515108
TXN00002995,CLI000035,2023-04-03,ESTORNO,767.06,02,SP-CORE-01,BR,BR-7095869833
TXN00002996,CLI000047,2023-06-06,ESTORNO,-2601.84,10,MG-CORE-01,BR,BR-9046820375
TXN00002997,CLI000461,2023-12-12,AJUSTE,655.56,02,RJ-CORE-01,BR,BR-2478144620
TXN00002998,CLI001142,2023-08-29,AJUSTE,1443.23,10,BA-CORE-01,BR,BR-8846920528
TXN00002999,CLI001107,2023-12-13,FATURA,486.1,02,RJ-CORE-01,BR,BR-7029868098
TXN00003000,CLI000227,2023-02-27,ESTORNO,1350.28,01,SP-CORE-01,BR,BR-3765440737
TXN00003001,CLI000829,2023-10-02,ESTORNO,2043.42,00,SP-CORE-02,BR,BR-8081357418
TXN00003002,CLI001053,2023-11-07,ESTORNO,2812.12,10,RJ-CORE-01,BR,BR-4330319077
TXN00003003,CLI001025,2023-03-06,PAGAMENTO,764.35,10,SP-CORE-01,BR,BR-9078724755
TXN00003004,CLI001142,2023-06-09,ESTORNO,-1607.53,00,BA-CORE-01,BR,BR-1361983810
TXN00003005,CLI001162,2023-10-17,FATURA,401.18,00,MG-CORE-01,BR,BR-7603226577
TXN00003006,CLI001170,2023-02-13,AJUSTE,1541.4,00,SP-CORE-01,BR,BR-4779036992
TXN00003007,CLI000472,2023-07-21,AJUSTE,2135.59,01,SP-CORE-02,BR,BR-7617643635
TXN00003008,CLI000081,2023-10-04,ESTORNO,956.17,10,RJ-CORE-01,BR,BR-1917982759
TXN00003009,CLI000885,2023-03-02,AJUSTE,799.53,10,RJ-CORE-01,BR,BR-3730248478
TXN00003010,CLI000341,2023-03-17,AJUSTE,2506.17,00,SP-CORE-02,BR,BR-1100595644
TXN00003011,CLI000674,2023-09-09,AJUSTE,2408.39,01,SP-CORE-01,BR,BR-2111065867
TXN00003012,CLI000038,2023-04-17,FATURA,2669.54,00,SP-CORE-01,BR,BR-3170137829
TXN00003013,CLI000228,2023-05-08,PAGAMENTO,2780.61,10,MG-CORE-01,BR,BR-4143856669
TXN00003014,CLI000244,2023-01-02,FATURA,1816.23,00,SP-CORE-01,BR,BR-8909540656
TXN00003015,CLI000312,2023-01-02,PAGAMENTO,100.54,00,MG-CORE-01,BR,BR-7474660539
TXN00003016,CLI001090,2023-03-13,AJUSTE,2405.58,01,MG-CORE-01,BR,BR-1531772868
TXN00003017,CLI000615,2023-11-13,PAGAMENTO,175.66,00,BA-CORE-01,BR,BR-5043037541
TXN00003018,CLI000084,2023-10-08,FATURA,1499.9,02,MG-CORE-01,BR,BR-7222277556
TXN00003019,CLI000890,2023-01-12,FATURA,3226.33,02,SP-CORE-02,BR,BR-5317358673
TXN00003020,CLI000197,2023-02-19,FATURA,2536.08,01,MG-CORE-01,BR,BR-6299293408
TXN00003021,CLI001027,2023-06-12,FATURA,341.78,02,RJ-CORE-01,BR,BR-6580028443
TXN00003022,CLI000388,2023-10-21,AJUSTE,3370.73,02,SP-CORE-02,BR,BR-4167591308
TXN00003023,CLI000569,2023-12-07,ESTORNO,61.89,02,SP-CORE-02,BR,BR-5746913503
TXN00003024,CLI000513,2023-07-30,PAGAMENTO,124.3,02,MG-CORE-01,BR,BR-8638811983
TXN00003025,CLI000110,2023-10-25,ESTORNO,-3119.19,02,MG-CORE-01,BR,BR-2951244854
TXN00003026,CLI001105,2023-01-30,FATURA,1935.87,02,SP-CORE-01,BR,BR-2769753981
TXN00003027,CLI000915,2023-12-19,FATURA,1784.34,01,SP-CORE-02,BR,BR-1396204771
TXN00003028,CLI001026,2023-01-01,ESTORNO,539.54,10,SP-CORE-02,BR,BR-5853585011
TXN00003029,CLI000466,2023-09-12,FATURA,932.04,02,SP-CORE-02,BR,BR-6217459270
TXN00003030,CLI000456,2023-11-23,ESTORNO,3398.87,10,RJ-CORE-01,BR,BR-5630286975
TXN00003031,CLI001147,2023-08-21,ESTORNO,80.54,02,SP-CORE-01,BR,BR-8639993987
TXN00003032,CLI000858,2023-10-10,AJUSTE,2460.24,00,BA-CORE-01,BR,BR-9040242314
TXN00003033,CLI000588,2023-11-18,FATURA,145375.08,4F,SANTOS-PORT-07,LU,OFFSHORE-028519SP
TXN00003034,CLI000355,2023-02-28,PAGAMENTO,3094.13,00,MG-CORE-01,BR,BR-8955644375
TXN00003035,CLI000175,2023-01-29,AJUSTE,940.47,10,SP-CORE-01,BR,BR-1473890212
TXN00003036,CLI000061,2023-10-15,AJUSTE,863.21,01,MG-CORE-01,BR,BR-2243782053
TXN00003037,CLI000141,2023-03-31,FATURA,717.75,01,BA-CORE-01,BR,BR-3245312271
TXN00003038,CLI000880,2023-02-15,ESTORNO,-455.33,02,BA-CORE-01,BR,BR-5800666263
TXN00003039,CLI000095,2023-06-16,PAGAMENTO,800.87,02,RJ-CORE-01,BR,BR-6903259716
TXN00003040,CLI000615,2023-12-02,ESTORNO,638.41,01,MG-CORE-01,BR,BR-6557607354
TXN00003041,CLI000015,2023-01-13,PAGAMENTO,392.61,00,RJ-CORE-01,BR,BR-1613619380
TXN00003042,CLI000532,2023-09-13,ESTORNO,2522.74,01,RJ-CORE-01,BR,BR-2811432415
TXN00003043,CLI000840,2023-06-29,AJUSTE,1963.0,10,SP-CORE-01,BR,BR-2217547222
TXN00003044,CLI000376,2023-03-25,AJUSTE,3291.9,00,SP-CORE-02,BR,BR-8471784210
TXN00003045,CLI000720,2023-08-20,PAGAMENTO,3454.29,10,MG-CORE-01,BR,BR-1008958266
TXN00003046,CLI000906,2023-03-20,PAGAMENTO,2998.62,02,SP-CORE-01,BR,BR-7646622094
TXN00003047,CLI000970,2023-10-07,PAGAMENTO,1558.15,02,BA-CORE-01,BR,BR-5486877079
TXN00003048,CLI000031,2023-02-11,PAGAMENTO,2325.12,00,SP-CORE-02,BR,BR-6915482645
TXN00003049,CLI001026,2023-07-31,FATURA,3412.89,00,BA-CORE-01,BR,BR-8028543315
TXN00003050,CLI000557,2023-06-04,PAGAMENTO,3407.97,01,SP-CORE-02,BR,BR-8566352759
TXN00003051,CLI000313,2023-06-07,AJUSTE,206.69,10,MG-CORE-01,BR,BR-8160658584
TXN00003052,CLI000730,2023-03-19,FATURA,322.34,10,RJ-CORE-01,BR,BR-8421120053
TXN00003053,CLI000567,2023-07-02,AJUSTE,913.59,01,SP-CORE-01,BR,BR-7973263691
TXN00003054,CLI000401,2023-11-26,ESTORNO,-2867.89,00,SP-CORE-01,BR,BR-2663162195
TXN00003055,CLI000479,2023-09-29,FATURA,530.7,01,SP-CORE-01,BR,BR-9161487626
TXN00003056,CLI000133,2023-04-26,ESTORNO,1194.02,02,BA-CORE-01,BR,BR-9696467331
TXN00003057,CLI000038,2023-10-28,ESTORNO,-2808.77,00,MG-CORE-01,BR,BR-3770939734
TXN00003058,CLI000760,2023-02-20,ESTORNO,-2861.62,00,SP-CORE-02,BR,BR-1365725210
TXN00003059,CLI000061,2023-04-11,ESTORNO,-2304.66,02,SP-CORE-01,BR,BR-4253932355
TXN00003060,CLI000869,2023-12-29,FATURA,1417.04,02,BA-CORE-01,BR,BR-3240915480
TXN00003061,CLI000109,2023-05-03,FATURA,1748.42,00,BA-CORE-01,BR,BR-8518591825
TXN00003062,CLI000915,2023-04-14,FATURA,587.78,01,SP-CORE-01,BR,BR-1080161578
TXN00003063,CLI000430,2023-02-11,FATURA,331.34,02,SP-CORE-01,BR,BR-3284318901
TXN00003064,CLI000956,2023-09-01,ESTORNO,2850.25,01,SP-CORE-01,BR,BR-5133376765
TXN00003065,CLI000727,2023-01-24,PAGAMENTO,2736.75,00,MG-CORE-01,BR,BR-1883925729
TXN00003066,CLI000674,2023-09-17,FATURA,919.13,02,MG-CORE-01,BR,BR-7784127397
TXN00003067,CLI000692,2023-01-05,ESTORNO,-2207.83,00,SP-CORE-02,BR,BR-6671208652
TXN00003068,CLI001083,2023-12-28,AJUSTE,435.44,10,SP-CORE-02,BR,BR-3529276291
TXN00003069,CLI000116,2023-09-25,PAGAMENTO,2611.48,10,SP-CORE-02,BR,BR-5010849996
TXN00003070,CLI000057,2023-08-28,AJUSTE,409.59,10,SP-CORE-01,BR,BR-6755069588
TXN00003071,CLI000787,2023-11-12,FATURA,1655.54,01,SP-CORE-02,BR,BR-6070243272
TXN00003072,CLI000465,2023-09-04,ESTORNO,-1726.63,00,BA-CORE-01,BR,BR-7562288074
TXN00003073,CLI000588,2023-08-18,FATURA,3076.51,00,SP-CORE-01,BR,BR-6935691971
TXN00003074,CLI001026,2023-12-11,FATURA,2535.33,02,RJ-CORE-01,BR,BR-1390949767
TXN00003075,CLI000277,2023-01-08,FATURA,610.61,02,RJ-CORE-01,BR,BR-5208149330
TXN00003076,CLI001199,2023-07-22,AJUSTE,3374.75,01,SP-CORE-01,BR,BR-3326924276
TXN00003077,CLI000934,2023-07-16,FATURA,2116.58,10,BA-CORE-01,BR,BR-2225576343
TXN00003078,CLI000731,2023-07-23,ESTORNO,2339.01,00,MG-CORE-01,BR,BR-6079524369
TXN00003079,CLI000747,2023-08-12,FATURA,2176.71,00,SP-CORE-02,BR,BR-4299843529
TXN00003080,CLI000298,2023-02-15,AJUSTE,1140.05,00,MG-CORE-01,BR,BR-5957368810
TXN00003081,CLI000746,2023-02-07,PAGAMENTO,35.35,00,SP-CORE-02,BR,BR-9384483661
TXN00003082,CLI000434,2023-11-29,FATURA,1838.93,02,SP-CORE-02,BR,BR-3914601601
TXN00003083,CLI000591,2023-11-14,FATURA,1892.91,01,BA-CORE-01,BR,BR-9842967148
TXN00003084,CLI000871,2023-09-15,ESTORNO,249.54,00,SP-CORE-01,BR,BR-9422960595
TXN00003085,CLI000207,2023-01-08,FATURA,1121.05,01,SP-CORE-01,BR,BR-1779355497
TXN00003086,CLI000828,2023-02-06,ESTORNO,1332.16,02,BA-CORE-01,BR,BR-4063602860
TXN00003087,CLI001127,2023-04-29,AJUSTE,2343.76,02,SP-CORE-02,BR,BR-6574972074
TXN00003088,CLI001022,2023-02-17,FATURA,30.93,00,SP-CORE-01,BR,BR-5719070490
TXN00003089,CLI001199,2023-05-13,PAGAMENTO,2695.1,01,MG-CORE-01,BR,BR-5906830717
TXN00003090,CLI000658,2023-03-04,PAGAMENTO,1133.8,01,BA-CORE-01,BR,BR-9130420445
TXN00003091,CLI000675,2023-03-12,FATURA,1920.11,00,MG-CORE-01,BR,BR-6402786641
TXN00003092,CLI001038,2023-03-10,FATURA,835.05,02,BA-CORE-01,BR,BR-4863329536
TXN00003093,CLI000946,2023-06-24,FATURA,1280.74,01,MG-CORE-01,BR,BR-1222814829
TXN00003094,CLI000600,2023-04-27,AJUSTE,2575.54,00,SP-CORE-02,BR,BR-6310688903
TXN00003095,CLI000290,2023-07-09,PAGAMENTO,2705.52,10,MG-CORE-01,BR,BR-7461440081
TXN00003096,CLI000417,2023-07-03,FATURA,245.01,00,SP-CORE-01,BR,BR-5077457518
TXN00003097,CLI000985,2023-09-14,FATURA,1634.18,02,MG-CORE-01,BR,BR-2156581143
TXN00003098,CLI000997,2023-09-04,AJUSTE,2332.74,00,SP-CORE-02,BR,BR-6662211914
TXN00003099,CLI000150,2023-06-07,ESTORNO,-3425.88,00,SP-CORE-02,BR,BR-7670604282
TXN00003100,CLI001153,2023-09-15,ESTORNO,-2966.43,10,SP-CORE-02,BR,BR-5576108188
TXN00003101,CLI000303,2023-06-20,AJUSTE,176037.26,4F,SANTOS-PORT-07,PA,OFFSHORE-582386AN
TXN00003102,CLI000854,2023-04-06,PAGAMENTO,1951.4,02,SP-CORE-01,BR,BR-7679328037
TXN00003103,CLI000295,2023-05-09,PAGAMENTO,493.65,10,MG-CORE-01,BR,BR-1179495626
TXN00003104,CLI001124,2023-02-04,PAGAMENTO,3011.64,01,RJ-CORE-01,BR,BR-8785245482
TXN00003105,CLI000257,2023-09-01,PAGAMENTO,1473.14,01,RJ-CORE-01,BR,BR-7960982010
TXN00003106,CLI000833,2023-09-28,AJUSTE,1520.71,10,BA-CORE-01,BR,BR-1718898818
TXN00003107,CLI000362,2023-05-15,FATURA,1819.2,10,BA-CORE-01,BR,BR-9254114170
TXN00003108,CLI000013,2023-12-22,FATURA,1184.44,02,SP-CORE-02,BR,BR-8215535604
TXN00003109,CLI000857,2023-01-14,ESTORNO,-334302.54,9A,SANTOS-PORT-07,LU,OFFSHORE-398554LU
TXN00003110,CLI000019,2023-06-17,FATURA,2094.71,10,MG-CORE-01,BR,BR-8334747974
TXN00003111,CLI000971,2023-04-09,ESTORNO,-2392.7,02,MG-CORE-01,BR,BR-2172582522
TXN00003112,CLI000894,2023-09-13,PAGAMENTO,2493.17,02,RJ-CORE-01,BR,BR-6676393078
TXN00003113,CLI001080,2023-10-28,FATURA,340651.57,9A,SANTOS-PORT-07,KY,OFFSHORE-807156GO
TXN00003114,CLI000267,2023-03-17,ESTORNO,392678.94,4F,SANTOS-PORT-07,KY,OFFSHORE-337504TL
TXN00003115,CLI000988,2023-04-16,PAGAMENTO,647.31,01,SP-CORE-02,BR,BR-3602866012
TXN00003116,CLI000873,2023-02-24,FATURA,2670.29,10,RJ-CORE-01,BR,BR-1030646323
TXN00003117,CLI000323,2023-09-09,FATURA,391.0,01,SP-CORE-01,BR,BR-8037029503
TXN00003118,CLI000768,2023-02-28,ESTORNO,-1025.55,10,BA-CORE-01,BR,BR-7443849558
